ID,Domain,Name,Max Rate
5483235,"timepiecesusa.com","Time Pieces","10.4%"
5483239,"timex.com","Timex","0.7%"
5483251,"tirerack.com","The Tire Rack","3.9%"
5483253,"clearancechair.com","Clearance Chair","3.3%"
5483253,"titanchair.com","Clearance Chair","3.3%"
5483278,"tomatoink.com","TomatoInk.com","16.3%"
5483279,"tomboyx.com","TomboyX","3.3%"
5483281,"tommybahama.com","Tommy Bahama","2%"
5483282,"tommyjohn.com","Tommy John","3.3%"
5483286,"toms.com","TOMS","3.3%"
5483318,"totaldiabetessupply.com","Total Diabetes Supply","2.6%"
5483320,"totalgymdirect.com","Total Gym","4.9%"
5483326,"totalwireless.com","Total Wireless","$6.50"
5483329,"touchofmodern.com","Touch Of Modern","0.7%"
5483336,"tourradar.com","TourRadar","5.2%"
5483337,"tours4fun.com","Tours4Fun","13%"
5483339,"tous.com","TOUS","3.3%"
5483347,"tracfone.com","Tracfone Wireless","$6.50"
5483361,"traeger.com","Traeger Grills","2.6%"
5483362,"trafalgarstore.com","Trafalgar Store","6.5%"
5483370,"trampolinepartsandsupply.com","Trampoline Parts and Supply","3.9%"
5483394,"traveltalktours.com","Travel Talk Tours","4.6%"
5483403,"treblab.com","TREBLAB","9.8%"
5483411,"trendmicro.com","Trend Micro","13%"
5483427,"trinaturk.com","Trina Turk","3.3%"
5483429,"trinityroad.com","Trinity Road Websites","0.7%"
5483430,"tripadvisor.in","TripAdvisor","5.9%"
5483430,"tripadvisor.jp","TripAdvisor","5.9%"
5483430,"tripadvisor.ie","TripAdvisor","5.9%"
5483430,"tripadvisor.com.tr","TripAdvisor","5.9%"
5483430,"tripadvisor.fr","TripAdvisor","5.9%"
5483430,"tripadvisor.com.eg","TripAdvisor","5.9%"
5483430,"tripadvisor.de","TripAdvisor","5.9%"
5483430,"tripadvisor.com.tw","TripAdvisor","5.9%"
5483430,"tripadvisor.com.mx","TripAdvisor","5.9%"
5483430,"tripadvisor.co.za","TripAdvisor","5.9%"
5483430,"tripadvisor.com.ar","TripAdvisor","5.9%"
5483430,"tripadvisor.cl","TripAdvisor","5.9%"
5483430,"tripadvisor.com.vn","TripAdvisor","5.9%"
5483430,"tripadvisor.co.uk","TripAdvisor","5.9%"
5483430,"tripadvisor.co.il","TripAdvisor","5.9%"
5483430,"tripadvisor.se","TripAdvisor","5.9%"
5483430,"tripadvisor.com","TripAdvisor","5.9%"
5483430,"tripadvisor.com.my","TripAdvisor","5.9%"
5483430,"tripadvisor.it","TripAdvisor","5.9%"
5483430,"tripadvisor.com.pe","TripAdvisor","5.9%"
5483430,"tripadvisor.ca","TripAdvisor","5.9%"
5483430,"tripadvisor.pt","TripAdvisor","5.9%"
5483430,"tripadvisor.es","TripAdvisor","5.9%"
5483430,"tripadvisor.com.hk","TripAdvisor","5.9%"
5483430,"tripadvisor.at","TripAdvisor","5.9%"
5483430,"tripadvisor.com.au","TripAdvisor","5.9%"
5483430,"tripadvisor.co","TripAdvisor","5.9%"
5483430,"tripadvisor.be","TripAdvisor","5.9%"
5483430,"tripadvisor.com.gr","TripAdvisor","5.9%"
5483430,"tripadvisor.co.kr","TripAdvisor","5.9%"
5483430,"tripadvisor.ch","TripAdvisor","5.9%"
5483430,"tripadvisor.co.id","TripAdvisor","5.9%"
5483430,"tripadvisor.com.ph","TripAdvisor","5.9%"
5483430,"tripadvisor.dk","TripAdvisor","5.9%"
5483430,"tripadvisor.com.sg","TripAdvisor","5.9%"
5483430,"tripadvisor.com.br","TripAdvisor","5.9%"
5483430,"tripadvisor.co.nz","TripAdvisor","5.9%"
5483430,"tripadvisor.nl","TripAdvisor","5.9%"
5483430,"tripadvisor.com.ve","TripAdvisor","5.9%"
5483435,"nl.trip.com","Trip.com","3.6%"
5483435,"trip.com","Trip.com","4.9%"
5483453,"trueleafmarket.com","TrueLeaf","1.3%"
5483465,"trustedhousesitters.com","TrustedHousesitters","$22.75"
5483466,"trustedtours.com","Trusted Tours and Attractions","3.3%"
5483502,"tvstoreonline.com","TV Store Online","7.8%"
5483508,"twigby.com","Twigby","$3.25"
5483510,"twillory.com","Twillory","2.6%"
5483525,"ubsuper.com","UB Super","6.5%"
5483529,"udemy.com","Udemy","17.6%"
5483530,"ugears.us","UGears","4.6%"
5483531,"ugg.com","UGG","1.3%"
5483552,"jbl.com","JBL","3.9%"
5483578,"ullapopken.com","Ulla Popken","2.6%"
5483579,"ulta.com","ULTA Beauty","2%"
5483603,"unbeatablesale.com","UnbeatableSale.com","6.5%"
5483618,"unionbay.com","UNIONBAY","5.2%"
5483633,"upack.com","UPack","$32.50"
5483641,"urbanears.com","Urbanears","3.3%"
5483651,"usa.1more.com","1MORE","5.2%"
5483653,"dawgsusa.com","DAWGS","7.8%"
5483656,"hudsonreed.com","Hudson Reed","0.5%"
5483656,"usa.hudsonreed.com","Hudson Reed","0.5%"
5483659,"us.allsaints.com","AllSaints","1.3%"
5483659,"allsaints.com","AllSaints","1.3%"
5483660,"usa.loccitane.com","L'Occitane en Provence","1.6%"
5483660,"loccitane.com","L'Occitane en Provence","1.6%"
5483663,"us.amorepacific.com","AmorePacific","6.5%"
5483663,"amorepacific.com","AmorePacific","5.2%"
5483666,"usa.tommy.com","Tommy Hilfiger","1.3%"
5483677,"dockers.com","Dockers","4.6%"
5483677,"us.dockers.com","Dockers","4.6%"
5483682,"us.espaskincare.com","ESPA Skincare","7.2%"
5483689,"hunterboots.com","Hunter Boot","2%"
5483690,"levi.com","Levi's","2.6%"
5483690,"us.levi.com","Levi's","2.1%"
5483692,"longtallsally.com","Long Tall Sally","3.9%"
5483695,"us.mavi.com","Mavi","3.9%"
5483695,"mavi.com","Mavi","3.9%"
5483697,"us.myprotein.com","Myprotein","5.2%"
5483697,"myprotein.com","Myprotein","5.2%"
5483701,"uspoloassn.com","US Polo Association Store","2.6%"
5483711,"us.stuartslondon.com","Stuarts London","2.6%"
5483712,"us.sulwhasoo.com","Sulwhasoo","2.6%"
5483717,"us.wconcept.com","W Concept","3.9%"
5483717,"wconcept.com","W Concept","3.9%"
5483718,"us.zavvi.com","Zavvi","3.3%"
5483718,"zavvi.com","Zavvi","3.3%"
5483725,"vailvalleyanglers.com","Vail Valley Anglers","5.2%"
5483728,"valleyfoodstorage.com","Valley Food Storage","9.1%"
5483737,"vanityplanet.com","Vanity Planet","7.8%"
5483740,"vannabelt.com","Vanna Belt","2%"
5483741,"vans.com","Vans","1.3%"
5483758,"vegamour.com","Vegamour","3.3%"
5483761,"vegas.com","VEGAS.com","3.9%"
5483770,"veronicabeard.com","Veronica Beard","1.6%"
5483790,"viagogo.com","Viagogo","4.6%"
5483809,"vilebrequin.com","Vilebrequin","5.2%"
5483813,"vimeo.com","Vimeo","6.5%"
5483818,"vincecamuto.com","Vince Camuto","2%"
5483826,"vineyardvines.com","Vineyard Vines","1.3%"
5483835,"vipre.com","VIPRE Security Group","19.5%"
5483838,"virginatlantic.com","Virgin Atlantic","1.3%"
5483859,"vitalchoice.com","Vital Choice Wild Seafood & Organics","2%"
5483870,"personanutrition.com","Persona Nutrition","6.5%"
5483872,"vitaminshoppe.com","Vitamin Shoppe","0.7%"
5483874,"vitamix.com","Vitamix","6.5%"
5483882,"vive.com","HTC Vive and HTC Phone","2.6%"
5483891,"vixpaulahermanny.com","ViX Swimwear","1.3%"
5483899,"voidu.com","Voidu","4.6%"
5483919,"vsslgear.com","VSSL","6.5%"
5483927,"walgreens.com","Walgreens","2.6%"
5483947,"watchco.com","The Watch Co","4.6%"
5483950,"watchmaxx.com","WatchMaxx","2.6%"
5483956,"waterford.com","Waterford","3.9%"
5483961,"way.com","Way.com","4.6%"
5483976,"webhostingpad.com","Web Hosting Pad","$45.50"
5483980,"webroot.com","Webroot","9.4%"
5483982,"webstore.ansi.org","ANSI","6.5%"
5483995,"wedgwood.com","Wedgwood","0.7%"
5484013,"wemakebeauty.com","WeMakeBeauty","2%"
5484017,"west49.com","West 49","1.3%"
5484037,"whitehouseblackmarket.com","White House Black Market","2%"
5484044,"whittard.com","Whittard of Chelsea","4.6%"
5484079,"winebasket.com","Winebasket","6.5%"
5484083,"wine.com","Wine.com","3.9%"
5484089,"win-rar.com","WinRAR","22.8%"
5484093,"att.com","AT&T","$81.25"
5484107,"wolfandbadger.com","Wolf & Badger","2%"
5484108,"wolfermans.com","Wolferman's","2%"
5484109,"wolfgangusa.com","Wolfgang Man & Beast","7.8%"
5484111,"wolverine.com","Wolverine","2%"
5484117,"wondershare.com","Wondershare","19.5%"
5484117,"edrawsoft.com","Wondershare","19.5%"
5484127,"woot.com","Woot!","7.8%"
5484141,"world.intimissimi.com","Intimissimi","0.7%"
5484141,"us.intimissimi.com","Intimissimi","0.7%"
5484141,"intimissimi.com","Intimissimi","0.7%"
5484145,"worldpetexpress.net","World Pet Express","7.8%"
5484157,"wrangler.com","Wrangler","3.9%"
5484167,"worldwidestereo.com","World Wide Stereo","2%"
5484169,"wyomingflyfishing.com","WyomingFlyFishing.com","4.6%"
5484176,"xcvi.com","XCVI","2%"
5484190,"yankeecandle.com","Yankee Candle","2.6%"
5484198,"yesasia.com","YesAsia.com","1.3%"
5484200,"yesbobbleheads.com","Yes Bobbleheads","6.5%"
5484202,"yesstyle.com","YesStyle","2.6%"
5484206,"ylang23.com","YLANG23","3.9%"
5484252,"zales.com","Zales","1.3%"
5484269,"zenmed.com","ZENMED","6.5%"
5484281,"zipcar.com","Zipcar","$19.50"
5484282,"ziprecruiter.com","ZipRecruiter","$3.25"
5484289,"zobha.com","Zobha","4.2%"
5506275,"123print.com","123Print","1.3%"
5506276,"13deals.com","That Daily Deals","3.9%"
5506276,"thatdailydeal.com","That Daily Deals","3.9%"
5506281,"1stincoffee.com","1st in Coffee","2%"
5506295,"365inlove.com","365 Printing Inc","6.5%"
5506299,"3gorillas.com","3Gorillas.com","3.3%"
5506301,"48hourslogo.com","48hourslogo","$13.00"
5506304,"4hfl.com","Health Fitness & Longevity 4HFL.com","9.8%"
5506308,"5littlemonkeysbed.com","5 Little Monkeys Bedding, Inc.","3.3%"
5506312,"80stees.com","80sTees.com","0.3%"
5506317,"911healthshop.com","911HealthShop.com","6.5%"
5506321,"abacopolarized.com","Abaco Polarized","13%"
5506334,"accessoryconcierge.com","Accessory Concierge","13%"
5506335,"accompanyus.com","Accompany Fashion","6.5%"
5506336,"accuquilt.com","AccuQuilt","5.2%"
5506340,"acmetools.com","Acme Tools","2%"
5506354,"adornmonde.com","Adornmonde","6.5%"
5506356,"adultclothdiaper.com","AdultClothDiaper.Com","6.5%"
5506380,"airweave.com","airweave","0.7%"
5506381,"aiseesoft.com","Aiseesoft","26%"
5506385,"alaskagoldbrand.com","Alaska Gold Seafood","5.2%"
5506392,"alen.com","Alen","3.3%"
5506413,"allurez.com","Allurez","0.7%"
5506420,"amazinggrass.com","Amazing Grass","3.3%"
5506429,"americanfamilysafety.com","American Family Safety","9.8%"
5506430,"americanflags.com","AmericanFlags.com","6.5%"
5506434,"americantrench.com","American Trench","3.9%"
5506440,"amorebeds.com","Amore Beds","2.6%"
5506446,"andieswim.com","Andie","3.3%"
5506448,"angeliquelingerie.com","Angelique, Inc","11.7%"
5506467,"anygolds.com","anygolds","5.2%"
5506469,"apparelnbags.com","ApparelnBags","3.3%"
5506470,"applevacations.com","Apple Vacations","1.3%"
5506471,"applian.com","Applian Technologies","3.3%"
5506473,"apppresser.com","AppPresser","13%"
5506484,"arizonasun.com","Arizona Sun Products, Inc.","9.8%"
5506486,"aromatechscent.com","AromaTech","13%"
5506489,"artemest.com","Artemest","3.3%"
5506495,"artificialplantsandtrees.com","Artificial Plants And Trees","3.3%"
5506497,"artistworks.com","ArtistWorks","5.2%"
5506499,"artoftea.com","Art of Tea","6.5%"
5506501,"artscow.com","ArtsCow.com","$0.07"
5506511,"asos.com","ASOS","0.7%"
5506528,"us.vidaglow.com","Vida Glow","2.6%"
5506541,"aviyamattress.com","Aviya Mattress","6.5%"
5506547,"axvoice.com","Axvoice Inc.","13%"
5506558,"babyfoot.com","Baby Foot","9.8%"
5506561,"babytula.com","Baby Tula","2.6%"
5506582,"bargainjunkie.com","Bargain Junkie Holdings","3.9%"
5506594,"batteryship.com","BatteryShip","3.9%"
5506602,"beachcandyswimwear.com","BeachCandy Swimwear","3.3%"
5506615,"beautyplussalon.com","Beauty Plus Salon","1.3%"
5506621,"becextech.com","BecexTech","0.7%"
5506627,"beinharimtours.com","Bein Harim Tourism Services LTD","9.8%"
5506647,"bestchoiceproducts.com","Best Choice Products","3.3%"
5506649,"petsuppliesnet.com","Best Deal Pet Supply","5.2%"
5506649,"bestdealpetsupply.com","Best Deal Pet Supply","5.2%"
5506662,"besttrafficschool.com","BESTtrafficschool.com","22.8%"
5506672,"bibles.com","Bibles.com","6.5%"
5506673,"biblio.com","Biblio","3.3%"
5506676,"bigpoppasmokers.com","Big Poppa Smokers","6.5%"
5506689,"biocidesystems.com","Biocide Systems","9.8%"
5506697,"bizzthemes.com","Spletra d.o.o.","21.5%"
5506709,"blairtg.com","Blair Technology Group","6.5%"
5506722,"bloomsbythebox.com","BloomsByTheBox","0.7%"
5506781,"brainmdhealth.com","BrainMD Health","16.3%"
5506781,"brainmd.com","BrainMD Health","16.3%"
5506791,"brentwoodhome.com","Brentwood Home","6.5%"
5506794,"brightlocal.com","BrightLocal","13%"
5506808,"brooklynindustries.com","Brooklyn Industries","3.9%"
5506810,"brooksbrothers.com","Brooks Brothers","1.3%"
5506838,"buybackworld.com","BuyBackWorld","2%"
5506842,"buycoolshirts.com","Buycoolshirts.com","13%"
5506850,"buymediasupply.com","BuyMediaSupply","4.6%"
5506853,"buyorganicnuts.com","Braga Organic Farms Inc","3.3%"
5506862,"cables.com","Cables.com","7.2%"
5506871,"californiateahouse.com","California Tea House","9.8%"
5506878,"cambriabike.com","Cambria Bicycle Outfitter","$0.33"
5506892,"canvashq.com","CanvasHQ","6.5%"
5506903,"carcovers.com","CarCovers.com","6.5%"
5506906,"cargo-works.com","Cargo Works","5.2%"
5506923,"cateandchloe.com","Cate & Chloe","6.5%"
5506925,"catsplay.com","CatsPlay Furniture","3.9%"
5506926,"caudabe.com","Caudabe LLC","6.5%"
5506929,"cawineclub.com","The California Wine Club","2%"
5506938,"centurymartialarts.com","Century Martial Arts","3.3%"
5506952,"checkoutstore.com","CheckOutStore, Inc.","2.6%"
5506954,"chelseacharles.com","Chelsea Charles Jewelry","6.5%"
5506961,"chesshouse.com","ChessHouse.com","5.2%"
5506977,"shop.keranique.com","Keranique","9.8%"
5506977,"christiebrinkleyauthenticskincare.com","Keranique","9.8%"
5506989,"civantskincare.com","Civant LLC","3.3%"
5506993,"clatterans.com","Clatterans","6.5%"
5506995,"clearlyfiltered.com","Clearly Filtered","13%"
5507003,"clickandgrow.com","Click & Grow","13%"
5507005,"clickinks.com","ClickInks.com","18.2%"
5507011,"massagenaturals.com","Massage Naturals","6.5%"
5507014,"cloverbyclove.com","Clover","7.8%"
5507026,"cobra.com","Cobra Electronics","5.2%"
5507027,"cocomelody.com","CocoMelody","6.5%"
5507028,"cocotique.com","COCOTIQUE","$3.25"
5507054,"condor.com","Condor","1.3%"
5507063,"contourliving.com","Contour Living","6.5%"
5507067,"coolhockey.com","Cool Hockey","4.6%"
5507070,"coophomegoods.com","Coop Home Goods","2.6%"
5507070,"coopsleepgoods.com","Coop Home Goods","2.6%"
5507078,"corporatehousingbyowner.com","Corporate Housing by Owner","9.8%"
5507095,"covenanteyes.com","Covenant Eyes","$13.00"
5507098,"coversandall.com","Covers And All","6.5%"
5507108,"craftresumes.com","Boosta","9.8%"
5507109,"craftsy.com","Craftsy","13%"
5507113,"crazydogtshirts.com","Crazy Dog Tshirts","6.5%"
5507118,"creativebug.com","Creativebug LLC","$5.20"
5507132,"crowdcow.com","Crowd Cow","3.9%"
5507137,"crystalplus.com","Crystal Plus, Inc.","5.2%"
5507148,"currentboutique.com","Current Boutique","5.2%"
5507153,"customink.com","CustomInk","2.6%"
5507154,"customon.com","Customon","9.8%"
5507164,"cyberchimps.com","CyberChimps","19.5%"
5507167,"cyclevin.com","CycleVIN - Motor Vehicle VIN Search","$3.25"
5507168,"cynthiarowland.com","Cynthia Rowland","16.3%"
5507172,"daily-harvest.com","Daily Harvest","$3.25"
5507175,"dancewearsolutions.com","Dancewear Solutions","3.9%"
5507191,"dealsie.com","Dealsie.com","13%"
5507195,"decadeawards.com","Decade Awards","2%"
5507197,"decibullz.com","Decibullz Custom Earphones","5.2%"
5507199,"decoratorsbest.com","DecoratorsBest","6.5%"
5507202,"defendershield.com","DefenderShield","6.5%"
5507218,"designerwellness.com","Designer Protein","13%"
5507218,"designerprotein.com","Designer Protein","13%"
5507221,"designityourselfgiftbaskets.com","Design It Yourself Gift Baskets","9.8%"
5507226,"dessy.com","Dessy Group","3.3%"
5507235,"dialmycalls.com","DialMyCalls.com","9.8%"
5507245,"digestinol.com","Digestinol Research","6.5%"
5507258,"discovernight.com","DISCOVER NIGHT","9.8%"
5507263,"diythemes.com","DIYthemes","21.5%"
5507288,"doordash.com","DoorDash","$1.95"
5507289,"doortodoorco.com","Door to Door","2.3%"
5507300,"drcolbert.com","Dr. Colbert","13%"
5507302,"dreamcloudsleep.com","DreamCloud","7.8%"
5507323,"duradry.com","Novadore USA, Inc (Duradry)","1.3%"
5507327,"e4hats.com","e4Hats.com, Inc.","9.8%"
5507342,"easyrollerdice.com","Easy Roller Dice","6.5%"
5507347,"ebid.net","eBid","16.3%"
5507355,"ecogearfx.com","EcoGear FX, Inc.","6.5%"
5507359,"ecoterrabeds.com","Eco Terra Beds","6.5%"
5507366,"editorr.com","editorr","3.3%"
5507370,"eggwhitesint.com","Egg Whites International","7.8%"
5507386,"electronicexpress.com","Electronic Express","2.3%"
5507387,"electronicwhiteboardswarehouse.com","Electronic Whiteboards Warehouse","3.3%"
5507387,"paper-machines.com","Electronic Whiteboards Warehouse","3.3%"
5507393,"elitejewels.com","Elite Jewels Inc.","7.8%"
5507396,"elitesports.com","Elite Sports","6.5%"
5507422,"enemasupply.com","EnemaSupply.com","7%"
5507436,"epowhost.com","ePowHost.com","$6.50"
5507438,"epumps.com","ePumps.com","2%"
5507445,"esaregistration.org","EsaRegistration.org","6.5%"
5507446,"escortradar.com","Escort Radar","3.9%"
5507457,"marcopolohotels.com","Marco Polo Hotels","3.3%"
5507461,"evereve.com","Evereve","3.3%"
5507477,"examedge.com","Exam Edge","9.8%"
5507493,"eyeko.com","Eyeko","9.8%"
5507495,"ezcontacts.com","EzContacts","2%"
5507500,"ezpzfun.com","ezpz","5.2%"
5507506,"factory.jcrew.com","J.Crew Factory","2%"
5507510,"fairwaygolfusa.com","Fairway Golf, Inc.","3.9%"
5507521,"fansedge.com","FansEdge","5.2%"
5507542,"fewmoda.com","FEW MODA","2%"
5507551,"filtersdelivered.com","Filters Delivered","6.5%"
5507555,"findcostume.com","Find Costume","4.2%"
5507561,"finestationery.com","FineStationery","2%"
5507562,"finestglasses.com","finestglasses.com","7.8%"
5507563,"finetuxedos.com","FineTuxedos","5.2%"
5507564,"finnandemma.com","FINN + EMMA, LLC","6.5%"
5507577,"fivefingertees.com","Five Finger Tees","6.5%"
5507579,"flagsconnections.com","Flags connections","7.8%"
5507588,"fleximounts.com","FLEXIMOUNTS","4.6%"
5507600,"fluffycrate.com","Fluffy Crate","9.8%"
5507601,"fluidstance.com","FluidStance","5.2%"
5507603,"fnp.com","Ferns N Petals","4.6%"
5507609,"foodhuggers.com","Food Huggers Inc","9.8%"
5507613,"forbesandlewis.com","FORBES & LEWIS","6.5%"
5507618,"hims.com","Hims, Inc.","$9.75"
5507625,"foryourparty.com","ForYourParty","3.9%"
5507630,"foxcreekleather.com","Fox Creek Leather","5.2%"
5507631,"framebridge.com","Framebridge","2.6%"
5507652,"fridayparts.com","FridayParts","2.6%"
5507658,"frontera.com","Frontera Furniture Company","3.3%"
5507662,"frostnyc.com","FrostNYC","3.3%"
5507664,"fsjshoes.com","FSJshoes.com","8.5%"
5507686,"gaffos.com","Gaffos.com","4.6%"
5507687,"gaia.com","Gaia","16.3%"
5507694,"gamefly.com","Gamefly","6.5%"
5507701,"gardeniajewel.com","GardeniaJewel","3.9%"
5507705,"gazelle.com","Gazelle","2%"
5507708,"gearxs.com","OverHalfSale","3.3%"
5507708,"overhalfsale.com","OverHalfSale","3.3%"
5507710,"geekalliance.com","Geek Alliance LLC","0.7%"
5507720,"generationtea.com","Generation Tea","13%"
5507726,"gentjon.com","Gentleman Jon","9.8%"
5507730,"germanfoodbox.com","International Web Concepts Inc.","$13.00"
5507731,"german-slippers.com","German Slippers","3.3%"
5507753,"ghostek.com","Ghostek LLC","6.5%"
5507754,"giantbomb.com","Giant Bomb","$2.08"
5507768,"giztop.com","Giztop.com","2%"
5507783,"globein.com","GlobeIn","6.5%"
5507784,"glowhost.com","GlowHost.com","$81.25"
5507794,"goby.co","Goby","6.5%"
5507819,"goodmorningsnoresolution.com","Good Morning Snore Solution®","16.3%"
5507824,"gorillawear.com","Gorilla Wear","6.5%"
5507825,"goskills.com","GoSkills","6.5%"
5507828,"gosun.co","GoSun","6.5%"
5507832,"gotogate.com","Gotogate","2%"
5507839,"graceandstella.com","Grace & Stella Co.","11.4%"
5507841,"graciousstyle.com","Gracious Style","5.5%"
5507844,"grammarly.com","Grammarly","$13.00"
5507848,"gravityforms.com","Gravity Forms","13%"
5507851,"lively.com","Live!y","$32.50"
5507851,"greatcall.com","Live!y","$32.50"
5507853,"greekcreations.com","Greek Creations","3.3%"
5507855,"greekgear.com","Greekgear","6.5%"
5507857,"greenbeanbuddy.com","Green Bean Buddy","19.5%"
5507860,"greenkidcrafts.com","Green Kid Crafts","6.5%"
5507869,"grokker.com","Grokker","$4.55"
5507874,"group-mail.com","Groupmail Ltd.","19.5%"
5507893,"hairmax.com","HairMax","6.5%"
5507894,"halfpricedrapes.com","Half Price Drapes","13%"
5507909,"hansensurf.com","Hansen Surfboards","3.9%"
5507912,"happsy.com","Happsy","5.2%"
5507924,"store.hasselblad.com","Victor Hasselblad AB","1.3%"
5507924,"hasselblad.com","Victor Hasselblad AB","1.3%"
5507926,"hatclub.com","Hat Club","3.9%"
5507934,"hawaiicoffeecompany.com","Hawaii Coffee Company","6.5%"
5507951,"xchair.com","X-Chair","2%"
5507951,"healthyback.com","X-Chair","2%"
5507955,"healthymale.com","HealthyMale","32.5%"
5507956,"healthywage.com","HealthyWage","$39.00"
5507957,"hear-better.com","HearBetter","16.3%"
5507961,"heartsmart.com","Heartsmart","3.3%"
5507966,"heimdalsecurity.com","Heimdal Security","32.5%"
5507986,"hidden24.com","Hidden24 VPN","42.3%"
5507986,"victoryvpn.com","Hidden24 VPN","42.3%"
5507986,"hidden24.co.uk","Hidden24 VPN","42.3%"
5507989,"highbridgeaudio.com","HighBridge","6.5%"
5508003,"hitchfit.com","Hitch Fit","5.2%"
5508017,"homeaircheck.com","Home Air Check/Prism Analytical Technologies","3.3%"
5508020,"homechef.com","Home Chef","$65.00"
5508025,"homehealthcareshoppe.com","HomeHealthCareShoppe.com","3.3%"
5508031,"baseballmonkey.com","Baseball Monkey","3.9%"
5508032,"homesewingdepot.com","Home Sewing Depot","5.2%"
5508034,"hometownherocbd.com","Hometown Hero","2.6%"
5508035,"homewetbar.com","HomeWetBar.com","2%"
5508039,"honeycolony.com","HoneyColony","3.3%"
5508040,"honeyfund.com","Honeyfund","$0.65"
5508044,"hookedupshapewear.com","Montelle Intimates","3.3%"
5508044,"montelleintimates.com","Montelle Intimates","3.3%"
5508049,"horsesaddleshop.com","HorseSaddleShop.com","3.3%"
5508061,"hottperfume.com","HottPerfume","8.1%"
5508068,"houseofscuba.com","House of Scuba","4.6%"
5508072,"hughesnet.com","HughesNet","$97.50"
5508079,"hurom.com","HUROM","0.7%"
5508085,"hyphensleep.com","Hyphen Sleep","11.7%"
5508089,"iberiaexpress.com","Iberia Express","1.1%"
5508090,"i-blason.com","i-Blason","5.2%"
5508124,"imyfone.com","iMyFone","26%"
5508130,"indianselections.com","Indian Selections","9.8%"
5508142,"ink4less.com","Ink4Less","3.3%"
5508145,"inkplustoner.com","InkPlusToner.com","1.3%"
5508150,"innovatoys.com","InnovaToys & Gifts","5.2%"
5508172,"intheholegolf.com","IN THE HOLE! Golf","3.9%"
5508177,"inventorysource.com","Inventory Source","6.5%"
5508179,"invitationinabottle.com","Invitation In A Bottle","9.8%"
5508180,"ionoxygen.com","ION Stabilized Oxygen","9.8%"
5508182,"ipromo.com","iPromo","5.2%"
5508192,"isopurewater.com","IsoPure Water","3.3%"
5508195,"itcosmetics.com","IT Cosmetics","3.3%"
5508197,"stellarwp.com","StellarWP","16.3%"
5508197,"ithemes.com","StellarWP","16.3%"
5508201,"itsworthmore.com","ItsWorthMore","0.7%"
5508218,"javasok.com","Sok It","9.8%"
5508218,"sok-it.com","Sok It","9.8%"
5508225,"jerkysnob.com","Jerky Snob","6.5%"
5508229,"jettylife.com","Jetty","6.5%"
5508239,"jmclaughlin.com","J.McLaughlin","2%"
5508259,"julep.com","Julep","5.2%"
5508263,"justfreestuff.com","Just Free Stuff","$0.16"
5508297,"keetsa.com","Keetsa","4.6%"
5508297,"shop.keetsa.com","Keetsa","4.6%"
5508328,"kitbag.com","Kitbag","3.3%"
5508328,"fanaticsinc.com","Kitbag","3.3%"
5508329,"kitchenaid.com","KitchenAid","16.7%"
5508330,"kitchen-universe.com","Kitchen Universe","3.9%"
5508333,"kiyonna.com","Kiyonna Clothing","5.2%"
5508345,"koacoffee.com","Koa  Coffee","6.5%"
5508357,"kremp.com","Kremp Florist","1.3%"
5508360,"krochetkids.org","Krochet Kids","6.5%"
5508362,"kswiss.com","K-Swiss","2.6%"
5508364,"kurgo.com","Kurgo","4.6%"
5508371,"lacrossemonkey.com","Lacrosse Monkey","3.3%"
5508384,"lanmodo.com","Lanmodo","3.9%"
5508387,"larsonjewelers.com","Larson Jewelers","9.8%"
5508388,"labeauty.com","LaserAway Beauty","9.8%"
5508388,"laseraway.com","LaserAway Beauty","9.8%"
5508391,"lasvegasperks.com","Las Vegas Perks","13%"
5508392,"latexforless.com","Latex For Less","6.5%"
5508393,"lather.com","LATHER","7.8%"
5508399,"lavenderfieldsonline.com","Lavender Fields","3.3%"
5508414,"ledequipped.com","LED Equipped","6.5%"
5508415,"ledmall.com","LEDMALL.COM","6.5%"
5508443,"lifefone.com","Lifefone","$48.75"
5508447,"lifelinefitness.com","Lifeline Fitness","3.3%"
5508449,"lifterlms.com","LifterLMS","16.3%"
5508454,"lightingnewyork.com","Lighting New York","1.3%"
5508466,"linensandhutch.com","Linens & Hutch","4.6%"
5508471,"linktrackr.com","LinkTrackr","19.5%"
5508472,"lionbrand.com","Lion Brand Yarn","3.3%"
5508478,"liquidiv.com","Liquid I.V.","9.8%"
5508478,"liquid-iv.com","Liquid I.V.","9.8%"
5508487,"littlepassports.com","Little Passports","3.9%"
5508488,"littlespoon.com","Little Spoon Organic","3.3%"
5508489,"liveandsleep.com","Live and Sleep","6.2%"
5508494,"livehome3d.com","Live Home 3D","19.5%"
5508505,"loft.com","LOFT","0.7%"
5508515,"londontownusa.com","LONDONTOWN, INC.","5.2%"
5508520,"lookoptic.com","LOOK Optic","1.3%"
5508523,"loraliedesigns.com","Loralie Designs","9.8%"
5508526,"lostmydoggie.com","LostMyDoggie.com","$13.00"
5508533,"lovebookonline.com","LoveBook","9.8%"
5508535,"lovegoodly.com","Love Goodly","5.2%"
5508541,"lovemybubbles.com","Bubbles Bodywear","5.2%"
5508545,"lovewellness.com","Love Wellness","3.3%"
5508557,"lulus.com","Lulus","6.5%"
5508571,"luxlair.com","LUX LAIR","4.6%"
5508572,"luxorlinens.com","Luxor Linens","6.5%"
